#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520532123777043516,-0.0521501995,0.1757811784,1.2675826883,-0.2169501522,0.0065626807,0.0103703577,0.9761055365
1520532123785376516,-0.0550118994,0.1799405109,1.2730547693,-0.2164414601,0.0078615289,0.0071361969,0.9762378631
1520532123793709516,-0.0570775672,0.1842118681,1.2789448350,-0.2143961724,0.0078191618,0.0023077041,0.9767127605
1520532123802043516,-0.0593505683,0.1883952969,1.2842711709,-0.2124105525,0.0086668221,-0.0000165197,0.9771420793
1520532123810376516,-0.0613335004,0.1926378793,1.2898706242,-0.2115420393,0.0090903190,-0.0041645433,0.9773177520
1520532123818709516,-0.0630827505,0.1968441286,1.2953886518,-0.2095724419,0.0096437553,-0.0075154394,0.9777166807
1520532123827042516,-0.0643579143,0.2013432700,1.3009867304,-0.2071620437,0.0094503534,-0.0115180951,0.9781931874
1520532123835376516,-0.0655114897,0.2060466160,1.3065767438,-0.2052635703,0.0089067300,-0.0154710754,0.9785439094
1520532123843709516,-0.0665390001,0.2105974754,1.3119879905,-0.2030625346,0.0086198210,-0.0184340720,0.9789542843
1520532123852043516,-0.0672326116,0.2151237467,1.3174769967,-0.2005564546,0.0091774117,-0.0214317907,0.9794046977
1520532123860376516,-0.0678149573,0.2198717676,1.3228427164,-0.1974325497,0.0098631782,-0.0242208543,0.9799675792
1520532123868709516,-0.0681944674,0.2242244541,1.3280691631,-0.1949056733,0.0104094878,-0.0259306922,0.9804238983
1520532123877042516,-0.0683218172,0.2288348292,1.3333368462,-0.1922351357,0.0114639930,-0.0276938681,0.9808910638
1520532123885376516,-0.0682194017,0.2332186813,1.3383759014,-0.1902381887,0.0119039280,-0.0291535794,0.9812327944
1520532123893709516,-0.0679078389,0.2376234262,1.3433590355,-0.1877378694,0.0127901215,-0.0302168001,0.9816709480
1520532123902043516,-0.0673667133,0.2421537768,1.3482436089,-0.1849550532,0.0138045060,-0.0308942310,0.9821642482
1520532123910376516,-0.0665799442,0.2464653547,1.3530982988,-0.1823023401,0.0148398697,-0.0309879651,0.9826420412
1520532123918709516,-0.0655473220,0.2509538861,1.3577095118,-0.1794731262,0.0156689796,-0.0313037273,0.9831398460
1520532123927043516,-0.0644851894,0.2550569844,1.3622670107,-0.1768825455,0.0165383241,-0.0304788919,0.9836209057
1520532123935376516,-0.0630558019,0.2594617361,1.3668429374,-0.1735169156,0.0171047664,-0.0304545934,0.9842112704
1520532123943709516,-0.0613971619,0.2636358071,1.3711042270,-0.1711373564,0.0172980279,-0.0297553794,0.9846458251
1520532123952042516,-0.0597381141,0.2676928066,1.3750055034,-0.1678129397,0.0173304056,-0.0273834888,0.9852860594
1520532123960376516,-0.0579191772,0.2717632524,1.3790761942,-0.1652772689,0.0172253797,-0.0265546606,0.9857390936
1520532123968709516,-0.0556735234,0.2758059732,1.3829087155,-0.1619617014,0.0168776708,-0.0252656361,0.9863291536
1520532123977043516,-0.0533190016,0.2797547052,1.3867090167,-0.1589141497,0.0168094692,-0.0239131698,0.9868596127
1520532123985376516,-0.0508935979,0.2837595031,1.3901288726,-0.1557690169,0.0166291857,-0.0216231159,0.9874167937
1520532123993709516,-0.0483677514,0.2875840988,1.3934710773,-0.1529328584,0.0160734863,-0.0196792425,0.9879098700
1520532124002042516,-0.0454613886,0.2914484286,1.3967304455,-0.1500358506,0.0157974336,-0.0181856317,0.9883870534
1520532124010376516,-0.0425791531,0.2952065820,1.4000458536,-0.1474689334,0.0158204084,-0.0165171617,0.9888022106
1520532124018709516,-0.0396166445,0.2987801989,1.4029564331,-0.1451788948,0.0156462869,-0.0138219205,0.9891851377
1520532124027043516,-0.0363869268,0.3023315259,1.4058784004,-0.1428874833,0.0163849512,-0.0118440835,0.9895324240
1520532124035376516,-0.0330552686,0.3056645468,1.4086755716,-0.1409495093,0.0169860125,-0.0093344379,0.9898270452
1520532124043709516,-0.0299249368,0.3090083300,1.4113893666,-0.1397913320,0.0176568195,-0.0072024699,0.9899973458
1520532124052043516,-0.0263271975,0.3119274367,1.4137723271,-0.1382228254,0.0181915616,-0.0040946206,0.9902256065
1520532124060376516,-0.0228621078,0.3150164473,1.4162658382,-0.1374186350,0.0189156301,-0.0020369137,0.9903303331
1520532124068709516,-0.0193143853,0.3179399311,1.4184698532,-0.1366267040,0.0191291772,0.0001867159,0.9904378746
1520532124077042516,-0.0154869312,0.3206025976,1.4205240845,-0.1358256229,0.0197404334,0.0024694500,0.9905329966
1520532124085376516,-0.0116640304,0.3233313105,1.4225688851,-0.1347858542,0.0201419858,0.0042863721,0.9906607396
1520532124093709516,-0.0077232131,0.3259799090,1.4244378002,-0.1339850349,0.0202942990,0.0059505520,0.9907576610
1520532124102043516,-0.0037714494,0.3285739509,1.4261883107,-0.1329072626,0.0201254401,0.0077137939,0.9908941031
1520532124110376516,0.0005279345,0.3310529588,1.4276988173,-0.1313093570,0.0202415383,0.0095609406,0.9910886546
1520532124118709516,0.0047693080,0.3336788275,1.4291921368,-0.1297704296,0.0199556493,0.0110813927,0.9912812973
1520532124127042516,0.0093343220,0.3362697037,1.4306050383,-0.1276483426,0.0203058204,0.0121117802,0.9915376337
1520532124135376516,0.0137726827,0.3388077804,1.4319058190,-0.1256183123,0.0206757386,0.0132138121,0.9917751502
1520532124143709516,0.0185009651,0.3411832866,1.4331091114,-0.1231855996,0.0215937262,0.0140725483,0.9920488811
1520532124152043516,0.0232936734,0.3435925147,1.4341751099,-0.1208240911,0.0218886514,0.0150906111,0.9923178419
1520532124160376516,0.0280079708,0.3459959906,1.4352491155,-0.1187101365,0.0224916688,0.0155355408,0.9925526058
1520532124168709516,0.0330509821,0.3481357629,1.4362015260,-0.1163595967,0.0232316106,0.0161302682,0.9928043871
1520532124177043516,0.0379863951,0.3502383517,1.4371064570,-0.1145593060,0.0238561308,0.0167272347,0.9929890483
1520532124185376516,0.0428289648,0.3520861126,1.4378932465,-0.1132343881,0.0242696266,0.0170347532,0.9931257603
1520532124193709516,0.0478278499,0.3536485480,1.4385228559,-0.1121697611,0.0247986988,0.0176711377,0.9932223820
1520532124202042516,0.0526265418,0.3549862566,1.4389854333,-0.1115843452,0.0254997203,0.0183658160,0.9932579700
1520532124210376516,0.0575345958,0.3562034772,1.4394020865,-0.1113326407,0.0256873811,0.0189375850,0.9932706426
1520532124218709516,0.0625513722,0.3572631526,1.4396768120,-0.1108674322,0.0258221523,0.0192835839,0.9933125250
1520532124227043516,0.0674230557,0.3582797996,1.4398874743,-0.1104320148,0.0261664646,0.0196168748,0.9933454910
1520532124235376516,0.0725268358,0.3592085709,1.4399795948,-0.1099102848,0.0259405478,0.0198165520,0.9934053158
1520532124243709516,0.0775571898,0.3600762961,1.4399632078,-0.1092014778,0.0259545748,0.0200190190,0.9934790567
1520532124252042516,0.0827830083,0.3609473081,1.4399384944,-0.1080605142,0.0258671831,0.0202562238,0.9936012779
1520532124260376516,0.0880372087,0.3619174974,1.4399328453,-0.1068611777,0.0251830402,0.0199166256,0.9937554182
1520532124268709516,0.0933725457,0.3626915606,1.4398135599,-0.1051585078,0.0254299432,0.0193871843,0.9939412172
1520532124277043516,0.0985845891,0.3635452602,1.4395505043,-0.1036699730,0.0248987130,0.0194404175,0.9941099843
1520532124285376516,0.1041898226,0.3643406155,1.4394064281,-0.1013797236,0.0243669475,0.0183873501,0.9943793586
1520532124293709516,0.1094044212,0.3650436803,1.4389565303,-0.0994909577,0.0232733087,0.0183549643,0.9945969021
1520532124302043516,0.1150517989,0.3657343784,1.4386529697,-0.0967780797,0.0223355866,0.0172469839,0.9949058581
1520532124310376516,0.1202733958,0.3664258696,1.4381098973,-0.0945737679,0.0211027094,0.0168971392,0.9951507246
1520532124318709516,0.1256966264,0.3669383958,1.4374046000,-0.0921704644,0.0194417871,0.0168494707,0.9954108286
1520532124327042516,0.1310505167,0.3675756557,1.4368113490,-0.0892147646,0.0188005532,0.0156855015,0.9957114190
1520532124335376516,0.1363228702,0.3680483162,1.4360386964,-0.0866032699,0.0176983574,0.0153675489,0.9959671080
1520532124343709516,0.1415876040,0.3684490746,1.4351814083,-0.0840090557,0.0167555608,0.0152808394,0.9962069191
1520532124352043516,0.1467299856,0.3689671912,1.4343326485,-0.0810331389,0.0161960371,0.0147605468,0.9964704938
1520532124360376516,0.1519179089,0.3693038049,1.4333498197,-0.0783143435,0.0152116334,0.0143838240,0.9967088719
1520532124368709516,0.1570390702,0.3696224612,1.4322186328,-0.0755906873,0.0141359536,0.0145787294,0.9969321358
1520532124377042516,0.1621286595,0.3699233321,1.4311182472,-0.0728809450,0.0129980673,0.0145017512,0.9971504988
1520532124385376516,0.1671464577,0.3701137897,1.4299729393,-0.0702793202,0.0118818586,0.0144337851,0.9973521467
1520532124393709516,0.1721090429,0.3702352193,1.4287131817,-0.0677589122,0.0107196099,0.0146746370,0.9975362023
1520532124402043516,0.1771096302,0.3703319241,1.4273245284,-0.0652958119,0.0092126580,0.0149762786,0.9977110278
1520532124410376516,0.1820658441,0.3704053281,1.4259380578,-0.0627255076,0.0077337355,0.0152595515,0.9978841847
1520532124418709516,0.1869791860,0.3703310330,1.4245343284,-0.0602135105,0.0065366964,0.0159180942,0.9980371832
1520532124427043516,0.1919117882,0.3702171819,1.4231500929,-0.0577255529,0.0056276966,0.0165721927,0.9981790681
1520532124435376516,0.1967233739,0.3702468713,1.4218053848,-0.0547890166,0.0050016166,0.0169887891,0.9983408879
1520532124443709516,0.2017201205,0.3700975632,1.4203902594,-0.0518079146,0.0040441326,0.0176072181,0.9984936509
1520532124452042516,0.2066305621,0.3699958174,1.4190185866,-0.0485903335,0.0033754604,0.0183428068,0.9986446451
1520532124460376516,0.2116024294,0.3697691015,1.4174338315,-0.0455481232,0.0021165567,0.0194270945,0.9987709831
1520532124468709516,0.2164743475,0.3695739568,1.4160849347,-0.0421439338,0.0018390212,0.0202975177,0.9989036578
1520532124477043516,0.2214552764,0.3693740177,1.4144907350,-0.0383928024,0.0005176900,0.0213833686,0.9990337713
1520532124485376516,0.2262587714,0.3690718723,1.4129560949,-0.0350171785,-0.0000957794,0.0224146584,0.9991353117
1520532124493709516,0.2310082336,0.3685047224,1.4111930730,-0.0317472222,-0.0015660084,0.0245135516,0.9991940489
1520532124502042516,0.2356035568,0.3680827194,1.4095960728,-0.0284868921,-0.0023925314,0.0260312548,0.9992522937
1520532124510376516,0.2400553053,0.3675204172,1.4078042115,-0.0254249009,-0.0031697258,0.0284127879,0.9992678524
1520532124518709516,0.2443995720,0.3669209056,1.4061605451,-0.0223386404,-0.0034743906,0.0301740945,0.9992889661
1520532124527043516,0.2485061088,0.3661281258,1.4043017301,-0.0204231473,-0.0045784936,0.0330553124,0.9992343463
1520532124535376516,0.2527448852,0.3653378892,1.4025496516,-0.0172092224,-0.0042948231,0.0356008604,0.9992086749
1520532124543709516,0.2568036330,0.3644820676,1.4006217324,-0.0148484726,-0.0051046125,0.0386789386,0.9991283228
1520532124552043516,0.2607650380,0.3635533587,1.3986956497,-0.0126693350,-0.0060599714,0.0412541592,0.9990499783
1520532124560376516,0.2647035082,0.3626888173,1.3969532210,-0.0103656041,-0.0060164854,0.0441351222,0.9989536762
1520532124568709516,0.2685059557,0.3615634664,1.3951406432,-0.0088156069,-0.0065057561,0.0466503748,0.9988511915
1520532124577042516,0.2722710551,0.3607729503,1.3935767863,-0.0067780376,-0.0061437225,0.0487809852,0.9987676048
1520532124585376516,0.2760830632,0.3597306796,1.3919067375,-0.0049739784,-0.0061835824,0.0512861002,0.9986524715
1520532124593709516,0.2798871675,0.3589530755,1.3905896082,-0.0021812118,-0.0050940703,0.0531504391,0.9985711410
1520532124602043516,0.2836139390,0.3579658902,1.3891499436,-0.0002245557,-0.0046621917,0.0553235495,0.9984575697
1520532124610376516,0.2871952849,0.3571527040,1.3880681707,0.0013309692,-0.0032972096,0.0557517161,0.9984383321
1520532124618709516,0.2908119924,0.3562157914,1.3868651205,0.0036639568,-0.0023784315,0.0569161540,0.9983694055
1520532124627042516,0.2943110675,0.3552755733,1.3857607794,0.0053073586,-0.0015008133,0.0575839864,0.9983254299
1520532124635376516,0.2977730163,0.3543266417,1.3847808214,0.0071057829,-0.0004766748,0.0580559514,0.9982879280
1520532124643709516,0.3011020267,0.3534306380,1.3837666782,0.0090451531,0.0003646017,0.0584467798,0.9982494809
1520532124652043516,0.3043735611,0.3524662384,1.3828684589,0.0105330042,0.0010159672,0.0580185013,0.9982594238
1520532124660376516,0.3075663307,0.3515904062,1.3819675892,0.0126412248,0.0016078735,0.0578095611,0.9982462967
1520532124668709516,0.3107287377,0.3506868729,1.3811055801,0.0146860253,0.0021782934,0.0574515354,0.9982378959
1520532124677043516,0.3138388639,0.3497756967,1.3802994612,0.0168488726,0.0023124683,0.0568212210,0.9982395087
1520532124685376516,0.3170055618,0.3489907703,1.3796263034,0.0194443239,0.0026189661,0.0555955131,0.9982605863
1520532124693709516,0.3201182774,0.3480951588,1.3789524946,0.0221152610,0.0030039928,0.0547135673,0.9982526318
1520532124702042516,0.3230967887,0.3472689406,1.3782296653,0.0245593053,0.0032608715,0.0535811196,0.9982561149
1520532124710376516,0.3261228433,0.3463950843,1.3775106402,0.0274754160,0.0033916587,0.0527725292,0.9982227499
1520532124718709516,0.3289498123,0.3455033305,1.3769077446,0.0293397624,0.0033192966,0.0516459859,0.9982288579
1520532124727043516,0.3316973058,0.3447610435,1.3763683531,0.0318086972,0.0033136683,0.0505653969,0.9982085789
1520532124735376516,0.3345021798,0.3437463821,1.3757082786,0.0335394289,0.0027885219,0.0503249896,0.9981656808
1520532124743709516,0.3370035434,0.3429667001,1.3752150177,0.0355745768,0.0029539425,0.0483761318,0.9981911007
1520532124752042516,0.3395297139,0.3420285839,1.3746243136,0.0371946933,0.0025356907,0.0482342607,0.9981400609
1520532124760376516,0.3420819203,0.3411169747,1.3740529911,0.0392084464,0.0024541265,0.0473717554,0.9981044994
1520532124768709516,0.3443795359,0.3402947019,1.3736090026,0.0405815352,0.0024384523,0.0467093793,0.9980808719
1520532124777043516,0.3467876965,0.3393302614,1.3731250756,0.0420391090,0.0024585147,0.0463596892,0.9980367970
1520532124785376516,0.3492353829,0.3384972288,1.3727660413,0.0440754901,0.0031352097,0.0457575212,0.9979748348
1520532124793709516,0.3514557762,0.3377080642,1.3723342868,0.0454461859,0.0032520718,0.0457561269,0.9979130448
1520532124802043516,0.3538684431,0.3369729938,1.3719916979,0.0476570420,0.0038092955,0.0452080405,0.9978329162
1520532124810376516,0.3561959982,0.3362706152,1.3716303936,0.0490100943,0.0040952528,0.0455717686,0.9977496948
1520532124818709516,0.3585646314,0.3354845466,1.3713381948,0.0503247290,0.0046804533,0.0455944257,0.9976806420
1520532124827042516,0.3609185575,0.3347409946,1.3710165426,0.0518522300,0.0051351591,0.0458922059,0.9975865285
1520532124835376516,0.3632563406,0.3340333044,1.3707148487,0.0528388547,0.0055369020,0.0465979297,0.9974998903
1520532124843709516,0.3655619404,0.3332668152,1.3704917576,0.0538248148,0.0060950751,0.0468403885,0.9974325628
1520532124852043516,0.3677042702,0.3323492830,1.3701232498,0.0544279459,0.0074744429,0.0481276135,0.9973291654
1520532124860376516,0.3699006476,0.3317304758,1.3700088780,0.0554841579,0.0084891324,0.0483009614,0.9972544610
1520532124868709516,0.3720840369,0.3310630530,1.3699650886,0.0564137578,0.0097969042,0.0484622605,0.9971824898
1520532124877042516,0.3743684797,0.3302165905,1.3698007550,0.0566050242,0.0104612325,0.0495048300,0.9971136874
1520532124885376516,0.3763328422,0.3296809015,1.3698664688,0.0571045448,0.0117826952,0.0496761451,0.9970619437
1520532124893709516,0.3784142634,0.3290252659,1.3697924482,0.0578000059,0.0126908149,0.0499067026,0.9969992094
1520532124902043516,0.3803037118,0.3285257832,1.3697414634,0.0589390844,0.0136726389,0.0498802708,0.9969208604
1520532124910376516,0.3821188614,0.3275294417,1.3693912100,0.0577770997,0.0138063234,0.0518212387,0.9968880335
1520532124918709516,0.3839722864,0.3268221257,1.3693190316,0.0578489860,0.0144510121,0.0524230090,0.9968432631
1520532124927043516,0.3857766618,0.3262336826,1.3692176133,0.0587758176,0.0146713053,0.0524170078,0.9967861422
1520532124935376516,0.3876802424,0.3255511384,1.3691283198,0.0593039623,0.0147842473,0.0524993996,0.9967488546
1520532124943709516,0.3894258784,0.3248606790,1.3691115613,0.0590089016,0.0146810338,0.0524335315,0.9967713587
1520532124952042516,0.3910457652,0.3242642455,1.3691425957,0.0587923516,0.0141303839,0.0526749809,0.9967793828
1520532124960376516,0.3928514201,0.3236475022,1.3692813817,0.0592312820,0.0138323395,0.0519877868,0.9967936555
1520532124968709516,0.3945730682,0.3230272631,1.3694232782,0.0590186314,0.0131761045,0.0514532767,0.9968428922
1520532124977043516,0.3962181706,0.3224098021,1.3695285203,0.0588016312,0.0124197623,0.0509731986,0.9968900896
1520532124985376516,0.3978053007,0.3218225831,1.3697673559,0.0589231620,0.0119753971,0.0499368878,0.9969407997
1520532124993709516,0.3995321011,0.3210997073,1.3699090726,0.0595245712,0.0115452368,0.0493094352,0.9969413787
1520532125002042516,0.4009177720,0.3206145705,1.3702557412,0.0589929120,0.0107567297,0.0482210394,0.9970350347
1520532125010376516,0.4023547029,0.3199475308,1.3705528107,0.0588783506,0.0100302256,0.0469397961,0.9971105204
1520532125018709516,0.4037910393,0.3192347650,1.3708269193,0.0586155722,0.0094414049,0.0461426406,0.9971689582
1520532125027043516,0.4049580124,0.3185878534,1.3712655632,0.0577773036,0.0085640349,0.0439608322,0.9973243633
1520532125035376516,0.4062522414,0.3178125576,1.3716886414,0.0571105076,0.0080123012,0.0423257206,0.9974380815
1520532125043709516,0.4072951536,0.3171081605,1.3721048785,0.0564273347,0.0076353885,0.0409526539,0.9975372358
1520532125052043516,0.4081299501,0.3160665522,1.3724832476,0.0542713311,0.0073829610,0.0403884987,0.9976817547
1520532125060376516,0.4090215701,0.3153060179,1.3729452137,0.0534566362,0.0072232721,0.0388212457,0.9977891176
1520532125068709516,0.4097915717,0.3144784199,1.3734549132,0.0519980361,0.0072936992,0.0375037967,0.9979160643
1520532125077042516,0.4105609505,0.3136701703,1.3739778435,0.0510316153,0.0071656469,0.0355790763,0.9980373525
1520532125085376516,0.4112036271,0.3128793299,1.3744903711,0.0494212772,0.0069675355,0.0343404303,0.9981631759
1520532125093709516,0.4118282125,0.3120815094,1.3750055933,0.0483877103,0.0067712273,0.0326180799,0.9982729290
1520532125102043516,0.4125199215,0.3112507276,1.3755480668,0.0471865850,0.0065279740,0.0312706869,0.9983751579
1520532125110376516,0.4130445835,0.3106210001,1.3761414992,0.0462711300,0.0057400410,0.0294471554,0.9984782920
1520532125118709516,0.4135437245,0.3099044704,1.3766242463,0.0454641201,0.0052025825,0.0282647821,0.9985524768
1520532125127042516,0.4140521874,0.3091553526,1.3770981425,0.0444430797,0.0044760459,0.0268834533,0.9986401042
1520532125135376516,0.4145408039,0.3084471450,1.3775638023,0.0437591457,0.0036899727,0.0258708447,0.9987002657
1520532125143709516,0.4150784581,0.3077206652,1.3779975428,0.0429523671,0.0028216423,0.0242513056,0.9987787576
1520532125152043516,0.4155417273,0.3071083747,1.3784369455,0.0424064378,0.0020797722,0.0230776704,0.9988317124
1520532125160376516,0.4159809102,0.3068376098,1.3791417532,0.0423740896,0.0013214516,0.0193254113,0.9989140197
1520532125168709516,0.4162309026,0.3057295322,1.3791225294,0.0396033861,0.0002135239,0.0216237793,0.9989814505
1520532125177043516,0.4167430099,0.3049293857,1.3794402322,0.0386728695,-0.0003372133,0.0205101594,0.9990413549
1520532125185376516,0.4170892451,0.3043069026,1.3797592048,0.0376962191,-0.0010336471,0.0196716281,0.9990950674
1520532125193709516,0.4174467504,0.3036644814,1.3801382867,0.0367443417,-0.0014061882,0.0184203123,0.9991539261
1520532125202042516,0.4177090438,0.3032637433,1.3805417318,0.0355805279,-0.0020879461,0.0176675676,0.9992084485
1520532125210376516,0.4180256421,0.3029896622,1.3809070648,0.0356298116,-0.0026406778,0.0153568214,0.9992435696
1520532125218709516,0.4185108939,0.3023109890,1.3811309299,0.0348684260,-0.0032458928,0.0145691500,0.9992804396
1520532125227043516,0.4189312638,0.3014840685,1.3813091291,0.0333382364,-0.0040248878,0.0152497913,0.9993196716
1520532125235376516,0.4193158378,0.3012825548,1.3815746583,0.0338960573,-0.0045693133,0.0127531651,0.9993335456
1520532125243709516,0.4197280576,0.3005494155,1.3817012521,0.0325978595,-0.0057622006,0.0132750048,0.9993637730
1520532125252042516,0.4200906693,0.3001852601,1.3817641602,0.0318551449,-0.0071343218,0.0125473348,0.9993882707
1520532125260376516,0.4204596147,0.2997870597,1.3818266079,0.0314182524,-0.0085575915,0.0115409941,0.9994030551
1520532125268709516,0.4207094728,0.2994310065,1.3819350721,0.0310202736,-0.0098680160,0.0101752957,0.9994182449
1520532125277043516,0.4211111344,0.2990186262,1.3819083171,0.0306767704,-0.0109945538,0.0093866497,0.9994248078
1520532125285376516,0.4213967508,0.2987305675,1.3819745074,0.0302560322,-0.0117158880,0.0077537071,0.9994434404
1520532125293709516,0.4215357268,0.2989292298,1.3821101558,0.0309439466,-0.0127407921,0.0046200228,0.9994292370
1520532125302043516,0.4217723657,0.2986829441,1.3820781531,0.0306105070,-0.0136624208,0.0031492011,0.9994330481
1520532125310376516,0.4221096692,0.2980485721,1.3820619118,0.0294007585,-0.0140903504,0.0030810829,0.9994636383
1520532125318709516,0.4222879249,0.2977987068,1.3820707001,0.0286846138,-0.0146769528,0.0012352029,0.9994799919
1520532125327042516,0.4223211161,0.2976840707,1.3820196393,0.0283631424,-0.0150807216,-0.0001275094,0.9994839107
1520532125335376516,0.4224116706,0.2974752989,1.3820298995,0.0279152938,-0.0150405583,-0.0015116246,0.9994959895
1520532125343709516,0.4224822212,0.2973152961,1.3820889519,0.0276729912,-0.0148158387,-0.0033145719,0.9995017309
1520532125352043516,0.4224807853,0.2971860194,1.3821655648,0.0269309551,-0.0143367878,-0.0047665369,0.9995231164
1520532125360376516,0.4224878652,0.2970508121,1.3822064696,0.0267272199,-0.0139370202,-0.0060649647,0.9995272039
1520532125368709516,0.4225552002,0.2967746378,1.3821892435,0.0266361635,-0.0132465080,-0.0071111227,0.9995321289
1520532125377042516,0.4225224975,0.2965851643,1.3822404092,0.0264072520,-0.0125991314,-0.0083071117,0.9995373484
1520532125385376516,0.4221926511,0.2964640068,1.3822798093,0.0254308949,-0.0115521010,-0.0089875805,0.9995694283
1520532125393709516,0.4220745447,0.2962584863,1.3821891654,0.0249788531,-0.0108691606,-0.0093769552,0.9995849093
1520532125402043516,0.4218990750,0.2959885184,1.3821426604,0.0243759624,-0.0099566563,-0.0098584798,0.9996046658
1520532125410376516,0.4218917670,0.2957014348,1.3819510782,0.0241121800,-0.0091720521,-0.0098826453,0.9996183319
1520532125418709516,0.4217490283,0.2955592923,1.3817876984,0.0239717096,-0.0082966167,-0.0097788749,0.9996303801
1520532125427043516,0.4216023200,0.2954644516,1.3815869811,0.0239676256,-0.0073811091,-0.0094546953,0.9996407759
1520532125435376516,0.4214501097,0.2953316216,1.3813467710,0.0237774928,-0.0064830568,-0.0088901165,0.9996567244
1520532125443709516,0.4212898422,0.2952020449,1.3810783428,0.0235248593,-0.0055998982,-0.0079982048,0.9996755728
1520532125452042516,0.4210992585,0.2951734665,1.3808071934,0.0234597559,-0.0047644816,-0.0073029219,0.9996867544
1520532125460376516,0.4209596051,0.2951331846,1.3806043440,0.0232922422,-0.0039311178,-0.0066217720,0.9996990397
1520532125468709516,0.4208156627,0.2950935407,1.3802808439,0.0232555866,-0.0031968144,-0.0055997923,0.9997087578
1520532125477043516,0.4206704630,0.2951079516,1.3799623981,0.0233046942,-0.0025573611,-0.0046882404,0.9997141449
1520532125485376516,0.4204853544,0.2950678940,1.3794653303,0.0233422720,-0.0021532858,-0.0033203127,0.9997196993
1520532125493709516,0.4203853365,0.2954678082,1.3792154240,0.0243234410,-0.0014917372,-0.0041645178,0.9996943542
1520532125502042516,0.4201501617,0.2954076209,1.3788491798,0.0234797230,-0.0013045593,-0.0016448905,0.9997221089
1520532125510376516,0.4201049561,0.2953698599,1.3784352002,0.0236795558,-0.0008004387,-0.0005594959,0.9997191230
1520532125518709516,0.4198049777,0.2955952473,1.3780796348,0.0235467753,-0.0005312887,0.0002198055,0.9997225709
1520532125527043516,0.4196563164,0.2956312015,1.3776464321,0.0235395801,-0.0001320709,0.0012920367,0.9997220621
1520532125535376516,0.4195721994,0.2958461914,1.3775190105,0.0237193589,0.0000483632,0.0010404302,0.9997181139
1520532125543709516,0.4192442865,0.2960131924,1.3771122906,0.0234769564,0.0000743517,0.0016594716,0.9997229982
1520532125552043516,0.4190499357,0.2961805403,1.3767808694,0.0234333841,0.0000598969,0.0020534514,0.9997232898
1520532125560376516,0.4188618100,0.2966542796,1.3765473609,0.0243681461,0.0003426636,0.0005572105,0.9997028386
1520532125568709516,0.4186579484,0.2967670549,1.3762765753,0.0241352857,0.0004204183,0.0003349136,0.9997085571
1520532125577042516,0.4184557973,0.2966442179,1.3758728447,0.0231082771,0.0002454442,0.0019885288,0.9997309603
1520532125585376516,0.4182293017,0.2970496436,1.3756940167,0.0240496787,0.0003723453,0.0001694460,0.9997106809
1520532125593709516,0.4181248273,0.2967054739,1.3752965822,0.0226190877,0.0005418474,0.0017998453,0.9997423887
1520532125602043516,0.4178413602,0.2968061968,1.3751181233,0.0219802044,0.0007502035,0.0014835172,0.9997570240
1520532125610376516,0.4174287891,0.2970056865,1.3749960753,0.0212396358,0.0010085888,0.0009345119,0.9997734680
1520532125618709516,0.4171291026,0.2970541857,1.3748490773,0.0205160130,0.0014810179,0.0003352519,0.9997883713
1520532125627042516,0.4168152947,0.2970587078,1.3747314235,0.0198464370,0.0022224075,-0.0001296543,0.9998005616
1520532125635376516,0.4164945173,0.2970779849,1.3745916763,0.0192386665,0.0029029274,-0.0005922017,0.9998105301
1520532125643709516,0.4160975251,0.2970646286,1.3743913586,0.0186615541,0.0036097036,-0.0009053572,0.9998189320
1520532125652043516,0.4157865620,0.2971033405,1.3742239740,0.0181783890,0.0041410167,-0.0014130661,0.9998251854
1520532125660376516,0.4155539848,0.2971805751,1.3740544055,0.0177621876,0.0044117982,-0.0022046748,0.9998300756
1520532125668709516,0.4151714394,0.2971684342,1.3738786556,0.0173046026,0.0051091375,-0.0024713896,0.9998341561
1520532125677043516,0.4149417023,0.2971238193,1.3736041955,0.0169804731,0.0054822478,-0.0025675779,0.9998374948
1520532125685376516,0.4146360765,0.2971355256,1.3733320234,0.0168166428,0.0054866667,-0.0025041394,0.9998404004
1520532125693709516,0.4143095104,0.2972235296,1.3731423617,0.0162877054,0.0054891631,-0.0029164313,0.9998480255
1520532125702042516,0.4139130868,0.2971492092,1.3726248283,0.0153961756,0.0052254913,-0.0021904578,0.9998654179
1520532125710376516,0.4135890632,0.2971733862,1.3722381440,0.0152331395,0.0046799592,-0.0018531036,0.9998712994
1520532125718709516,0.4133077892,0.2972454783,1.3719439858,0.0148303275,0.0044337377,-0.0019515339,0.9998782900
1520532125727043516,0.4128568813,0.2972799641,1.3715583581,0.0139837692,0.0039202041,-0.0014706487,0.9998934560
1520532125735376516,0.4126499343,0.2973551077,1.3712018527,0.0137004865,0.0031930285,-0.0018332818,0.9998993651
1520532125743709516,0.4123368433,0.2973930944,1.3707775785,0.0133234933,0.0024964068,-0.0016059187,0.9999068324
1520532125752042516,0.4120670996,0.2974573314,1.3704242162,0.0130952725,0.0021892280,-0.0014271407,0.9999108382
1520532125760376516,0.4117657299,0.2975032517,1.3699549387,0.0126628678,0.0012602486,-0.0011758143,0.9999183372
