#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520616562129544799,0.9224192948,0.7742773437,1.3330397700,0.0058150833,-0.0227486506,0.0579466931,0.9980435183
1520616562137878799,0.9151424303,0.7774665865,1.3276368577,0.0029438339,-0.0216221933,0.0600409988,0.9979573603
1520616562146211799,0.9077830460,0.7806610449,1.3224983783,-0.0001826816,-0.0214845919,0.0623085633,0.9978256470
1520616562154545799,0.9004084379,0.7836262408,1.3177226693,-0.0024237604,-0.0200768499,0.0633842239,0.9977842881
1520616562162878799,0.8930280739,0.7862938887,1.3133624847,-0.0054485269,-0.0219404788,0.0642894946,0.9976751926
1520616562171211799,0.8853085081,0.7886760504,1.3088644296,-0.0091668389,-0.0208618815,0.0663308170,0.9975374548
1520616562179544799,0.8779278205,0.7911382142,1.3051440926,-0.0114316602,-0.0211614861,0.0676455518,0.9974194644
1520616562187878799,0.8703038963,0.7934549985,1.3014762382,-0.0151518212,-0.0216095899,0.0672851714,0.9973846568
1520616562196211799,0.8626429019,0.7958686075,1.2983626205,-0.0181275020,-0.0221936886,0.0667540893,0.9973578723
1520616562204545799,0.8545363717,0.7975123421,1.2951599992,-0.0223847699,-0.0212345241,0.0664631533,0.9973117197
1520616562212878799,0.8470662414,0.7997611607,1.2924773573,-0.0250392020,-0.0220238479,0.0659158477,0.9972678123
1520616562221211799,0.8389026149,0.8015388859,1.2896646354,-0.0278545631,-0.0205437809,0.0660973646,0.9972127229
1520616562229545799,0.8310411941,0.8032768625,1.2875268964,-0.0310305711,-0.0209043626,0.0644780829,0.9972174728
1520616562237878799,0.8224981118,0.8044662100,1.2854594461,-0.0357753430,-0.0195451003,0.0635657244,0.9971446799
1520616562246211799,0.8148985943,0.8062514257,1.2838448451,-0.0383532839,-0.0207088380,0.0618776272,0.9971315504
1520616562254544799,0.8062740701,0.8071743465,1.2820403103,-0.0435642350,-0.0192472930,0.0607630687,0.9970153202
1520616562262878799,0.7979705707,0.8082716988,1.2807507009,-0.0462813251,-0.0189712470,0.0586723384,0.9970234137
1520616562271211799,0.7897260466,0.8092196968,1.2794828787,-0.0491887305,-0.0182760956,0.0576113720,0.9969590678
1520616562279545799,0.7814250917,0.8104258430,1.2786998077,-0.0511084171,-0.0172594980,0.0559861749,0.9969732131
1520616562287878799,0.7730648055,0.8108934922,1.2780290059,-0.0556694906,-0.0166853032,0.0537892003,0.9968596844
1520616562296211799,0.7647601783,0.8115601012,1.2774583194,-0.0586672964,-0.0163045175,0.0524180862,0.9967671018
1520616562304544799,0.7563486036,0.8119447106,1.2771336452,-0.0622991876,-0.0160887393,0.0504449683,0.9966520300
1520616562312878799,0.7480543931,0.8122885886,1.2769729949,-0.0648333288,-0.0158402747,0.0485879089,0.9965866446
1520616562321211799,0.7397473902,0.8124758281,1.2769182382,-0.0679570506,-0.0154623770,0.0474424107,0.9964396479
1520616562329545799,0.7315489469,0.8127032539,1.2770757162,-0.0707967698,-0.0157787790,0.0455592182,0.9963248492
1520616562337878799,0.7231632410,0.8125124878,1.2771010353,-0.0742075757,-0.0150458993,0.0455403776,0.9960888166
1520616562346211799,0.7146512659,0.8123590301,1.2775503385,-0.0759521396,-0.0135801820,0.0448383152,0.9960102292
1520616562354545799,0.7065508940,0.8121505887,1.2781048585,-0.0792823041,-0.0146266686,0.0430430221,0.9958150808
1520616562362878799,0.6979814254,0.8119103004,1.2787822332,-0.0811712100,-0.0130406640,0.0423196690,0.9957159341
1520616562371211799,0.6898155552,0.8119219367,1.2797924417,-0.0841224914,-0.0137301879,0.0400127447,0.9955570645
1520616562379544799,0.6816534229,0.8111924800,1.2805462599,-0.0859409479,-0.0129317510,0.0403004663,0.9954008216
1520616562387878799,0.6734108473,0.8110209988,1.2817555290,-0.0886553362,-0.0125796099,0.0381269991,0.9952528908
1520616562396211799,0.6652291213,0.8104796053,1.2825297602,-0.0890945944,-0.0111145428,0.0393635434,0.9951829639
1520616562404545799,0.6570345204,0.8102058069,1.2839122925,-0.0920307895,-0.0104558866,0.0374157490,0.9949980251
1520616562412878799,0.6490036999,0.8094397555,1.2851153958,-0.0938391645,-0.0094507369,0.0374175434,0.9948390936
1520616562421211799,0.6408037787,0.8089134897,1.2863861043,-0.0967309798,-0.0084094950,0.0364760826,0.9946064012
1520616562429544799,0.6325489786,0.8076682176,1.2877203143,-0.1001480749,-0.0074712684,0.0360846682,0.9942899175
1520616562437878799,0.6244905657,0.8070805083,1.2889973152,-0.1021274574,-0.0066575611,0.0358567013,0.9941025884
1520616562446211799,0.6165312547,0.8061850391,1.2904465978,-0.1044379326,-0.0055212156,0.0350051884,0.9938998296
1520616562454545799,0.6083420974,0.8053733656,1.2918823438,-0.1067754182,-0.0044989071,0.0346165177,0.9936702001
1520616562462878799,0.6003606134,0.8043249426,1.2935611170,-0.1094644021,-0.0035976705,0.0329450000,0.9934380848
1520616562471211799,0.5923760152,0.8034521724,1.2950103695,-0.1110995403,-0.0029338181,0.0325454608,0.9932719053
1520616562479545799,0.5844674347,0.8024355826,1.2966126375,-0.1129238929,-0.0018605285,0.0317123120,0.9930956964
1520616562487878799,0.5765492075,0.8013651910,1.2981999329,-0.1145782525,-0.0011763825,0.0306592883,0.9929403045
1520616562496211799,0.5685851234,0.8002655661,1.2997570243,-0.1163617096,-0.0003111490,0.0300323420,0.9927526954
1520616562504544799,0.5607226239,0.7990203791,1.3013682748,-0.1176483219,0.0008549133,0.0288913120,0.9926345922
1520616562512878799,0.5527472257,0.7977938747,1.3029344818,-0.1190300822,0.0020433653,0.0278164417,0.9924988210
1520616562521211799,0.5448748855,0.7965535917,1.3045243568,-0.1203479031,0.0028943010,0.0266051962,0.9923709834
1520616562529545799,0.5369701242,0.7952163010,1.3060648985,-0.1216951445,0.0043702962,0.0255576778,0.9922288030
1520616562537878799,0.5290267889,0.7938453772,1.3075676462,-0.1228296644,0.0056802283,0.0242929834,0.9921141363
1520616562546211799,0.5211004409,0.7924532038,1.3090115420,-0.1240334624,0.0071189196,0.0232898150,0.9919791357
1520616562554544799,0.5132031879,0.7910325004,1.3104091973,-0.1249095969,0.0084412928,0.0222648868,0.9918823579
1520616562562878799,0.5052444818,0.7895574428,1.3117453202,-0.1260940443,0.0098191461,0.0212823961,0.9917413655
1520616562571211799,0.4973429714,0.7880103565,1.3130388972,-0.1269453782,0.0111804733,0.0201166535,0.9916426716
1520616562579545799,0.4896410071,0.7865248680,1.3143307990,-0.1274704448,0.0130189969,0.0192885423,0.9915693337
1520616562587878799,0.4814909760,0.7847436779,1.3155368375,-0.1293280792,0.0142783721,0.0182709550,0.9913306957
1520616562596211799,0.4736170973,0.7830834157,1.3166308171,-0.1301543649,0.0156006103,0.0176903370,0.9912131528
1520616562604545799,0.4657477759,0.7813359576,1.3176998514,-0.1307058255,0.0170969426,0.0169004073,0.9911296878
1520616562612878799,0.4581926311,0.7796822895,1.3187523374,-0.1301535510,0.0183756181,0.0161601631,0.9911918275
1520616562621211799,0.4503564825,0.7777618379,1.3197620794,-0.1304229387,0.0193729138,0.0153412664,0.9911504390
1520616562629544799,0.4425083339,0.7759848228,1.3205804760,-0.1309675676,0.0202166498,0.0156320828,0.9910572240
1520616562637878799,0.4349267984,0.7741001534,1.3215496564,-0.1299405458,0.0221549451,0.0150437533,0.9911600771
1520616562646211799,0.4272388897,0.7719073085,1.3224807381,-0.1313434059,0.0229503076,0.0136601813,0.9909770898
1520616562654545799,0.4195104579,0.7699131819,1.3232541264,-0.1316194847,0.0239465794,0.0137845677,0.9909151620
1520616562662878799,0.4120780666,0.7678197350,1.3241020355,-0.1317012633,0.0255609203,0.0128257104,0.9908768429
1520616562671211799,0.4045239224,0.7656450058,1.3247656804,-0.1314833688,0.0267139869,0.0125819625,0.9908784895
1520616562679544799,0.3969042727,0.7635621018,1.3255100327,-0.1322389769,0.0285139615,0.0125246056,0.9907284902
1520616562687878799,0.3895149651,0.7612769630,1.3261763720,-0.1331143621,0.0305072228,0.0117199565,0.9905617187
1520616562696211799,0.3820187297,0.7590690396,1.3267096919,-0.1337450138,0.0325918654,0.0116224597,0.9904115104
1520616562704545799,0.3746036698,0.7568001962,1.3272170674,-0.1345703347,0.0346525385,0.0114607555,0.9902316283
1520616562712878799,0.3671004069,0.7545969187,1.3275829662,-0.1350990254,0.0364684313,0.0122951700,0.9900844084
1520616562721211799,0.3599712219,0.7522430698,1.3279879914,-0.1357980583,0.0386465695,0.0115614158,0.9899149780
1520616562729545799,0.3527624945,0.7498505611,1.3282189636,-0.1363274062,0.0403614111,0.0121110358,0.9897672038
1520616562737878799,0.3455998908,0.7475681354,1.3282626371,-0.1365614762,0.0417167753,0.0126687545,0.9896717519
1520616562746211799,0.3383529516,0.7451274700,1.3284125777,-0.1374806889,0.0429913090,0.0133490561,0.9894809802
1520616562754544799,0.3315362757,0.7428862420,1.3283126804,-0.1369733205,0.0444636802,0.0143307465,0.9894725465
1520616562762878799,0.3244224047,0.7405871402,1.3282765901,-0.1376740083,0.0455010593,0.0152711686,0.9893140616
1520616562771211799,0.3175679384,0.7382027345,1.3281431419,-0.1378869855,0.0469578585,0.0159408902,0.9892057555
1520616562779545799,0.3106868474,0.7359902425,1.3278777037,-0.1379026924,0.0483699168,0.0172849167,0.9891129512
1520616562787878799,0.3037028264,0.7336884906,1.3275634095,-0.1387594177,0.0493330947,0.0189693440,0.9889146747
1520616562796211799,0.2970262711,0.7313579836,1.3272242943,-0.1391044415,0.0510772270,0.0205677210,0.9887456903
1520616562804544799,0.2901769814,0.7288943356,1.3267988916,-0.1397960343,0.0525996083,0.0231151280,0.9885120337
1520616562812878799,0.2833812070,0.7265894166,1.3263337348,-0.1400953087,0.0537980718,0.0252148819,0.9883538241
1520616562821211799,0.2768754226,0.7241581207,1.3257634352,-0.1406715771,0.0545295345,0.0280374365,0.9881558275
1520616562829545799,0.2698596530,0.7220468626,1.3255552515,-0.1409342752,0.0559875616,0.0297788941,0.9879859009
1520616562837878799,0.2632826633,0.7197809960,1.3251374943,-0.1406939473,0.0574082221,0.0323512687,0.9878577350
1520616562846211799,0.2566487516,0.7174291358,1.3247210048,-0.1414404885,0.0584542335,0.0352470381,0.9875906728
1520616562854545799,0.2500755704,0.7152187201,1.3244462455,-0.1412185541,0.0595496189,0.0379633773,0.9874563002
1520616562862878799,0.2433645804,0.7129516352,1.3241835262,-0.1419147730,0.0604879161,0.0407393155,0.9871887952
1520616562871211799,0.2368847630,0.7105220460,1.3240658951,-0.1423227787,0.0611982965,0.0433301266,0.9869759345
1520616562879544799,0.2302558208,0.7082783506,1.3240131075,-0.1425429271,0.0621187380,0.0461960229,0.9867566588
1520616562887878799,0.2237008263,0.7061343466,1.3239342168,-0.1425775991,0.0626626824,0.0488203756,0.9865908916
1520616562896211799,0.2172181568,0.7037174813,1.3239975297,-0.1427896657,0.0633166840,0.0514845730,0.9863830126
1520616562904545799,0.2105243926,0.7015257298,1.3241510858,-0.1431609142,0.0640707228,0.0540618672,0.9861425909
1520616562912878799,0.2044135529,0.6989511278,1.3240262924,-0.1428400884,0.0640213143,0.0573484965,0.9860066584
1520616562921211799,0.1979774500,0.6965615823,1.3242014148,-0.1426777568,0.0645695968,0.0599640203,0.9858388008
1520616562929544799,0.1914756358,0.6941117430,1.3244946094,-0.1429949064,0.0657516144,0.0626475589,0.9855477996
1520616562937878799,0.1850261896,0.6918864332,1.3248801711,-0.1421052982,0.0664729416,0.0643368730,0.9855192535
1520616562946211799,0.1786560233,0.6894196438,1.3252208737,-0.1420426067,0.0670480571,0.0667904476,0.9853260841
1520616562954545799,0.1722506239,0.6870302834,1.3256626527,-0.1415559301,0.0676275241,0.0690685645,0.9851994570
1520616562962878799,0.1659403111,0.6846775808,1.3262367994,-0.1412335458,0.0683292954,0.0706575675,0.9850846162
1520616562971211799,0.1596153945,0.6822955237,1.3267970909,-0.1409177488,0.0685338253,0.0726392302,0.9849714946
1520616562979545799,0.1532424149,0.6801134828,1.3274803318,-0.1406128516,0.0690396652,0.0735584499,0.9849115214
1520616562987878799,0.1470427836,0.6777547632,1.3281689223,-0.1404799883,0.0690922051,0.0748181680,0.9848319054
1520616562996211799,0.1408813999,0.6754772108,1.3288930388,-0.1399867731,0.0693000837,0.0761010379,0.9847892332
1520616563004544799,0.1348303366,0.6731308333,1.3297388475,-0.1398935434,0.0695429312,0.0771245832,0.9847057306
1520616563012878799,0.1286119417,0.6709574411,1.3306969734,-0.1392599526,0.0703310077,0.0775354632,0.9847073001
1520616563021211799,0.1226441979,0.6685925390,1.3316662124,-0.1391361891,0.0705975373,0.0781637718,0.9846560483
1520616563029545799,0.1165364298,0.6663885429,1.3327382715,-0.1384154065,0.0715527577,0.0780537556,0.9846974100
1520616563037878799,0.1106519833,0.6640981367,1.3337279960,-0.1383344030,0.0716085653,0.0784730189,0.9846714130
1520616563046211799,0.1046596323,0.6619586802,1.3348606920,-0.1374526046,0.0727113246,0.0784293466,0.9847175648
1520616563054544799,0.0987945004,0.6597626832,1.3360563106,-0.1369219916,0.0732697403,0.0779719486,0.9847864178
1520616563062878799,0.0931258209,0.6577986563,1.3372235392,-0.1358800399,0.0738229824,0.0778399598,0.9848998541
1520616563071211799,0.0874557509,0.6554995624,1.3385095832,-0.1355722925,0.0741564676,0.0770799149,0.9849769837
1520616563079545799,0.0819753775,0.6533796907,1.3397981019,-0.1347687386,0.0742377163,0.0760991166,0.9851573849
1520616563087878799,0.0764498341,0.6513488325,1.3410459852,-0.1341808339,0.0741344395,0.0749666627,0.9853322222
1520616563096211799,0.0711641055,0.6492205666,1.3424471444,-0.1330798899,0.0738891256,0.0732916227,0.9856259321
1520616563104545799,0.0658438978,0.6470237431,1.3438586923,-0.1324989931,0.0738214170,0.0716781707,0.9858279034
1520616563112878799,0.0606191744,0.6449736740,1.3451891114,-0.1318770422,0.0734038155,0.0702922062,0.9860422564
1520616563121211799,0.0555486674,0.6428991097,1.3465890648,-0.1308583339,0.0729872389,0.0683132619,0.9863479395
1520616563129544799,0.0505768143,0.6409465039,1.3479591529,-0.1300949909,0.0720708071,0.0662718582,0.9866555290
1520616563137878799,0.0456528320,0.6387820737,1.3493910094,-0.1291719640,0.0718630917,0.0644555327,0.9869122474
1520616563146211799,0.0408185144,0.6369260689,1.3508935401,-0.1281747756,0.0714285680,0.0617763527,0.9872450905
1520616563154545799,0.0361936961,0.6348809141,1.3523634346,-0.1274256096,0.0701786004,0.0595324642,0.9875695235
1520616563162878799,0.0316592933,0.6329517658,1.3539051350,-0.1263739906,0.0694225920,0.0569619942,0.9879096363
1520616563171211799,0.0272155184,0.6311910212,1.3554230211,-0.1255628664,0.0683431186,0.0542295123,0.9882420476
1520616563179544799,0.0229584998,0.6292377163,1.3569637345,-0.1250179008,0.0671436368,0.0517737918,0.9885250280
1520616563187878799,0.0187763468,0.6272400390,1.3586237299,-0.1244132152,0.0663331535,0.0488011262,0.9888072182
1520616563196211799,0.0146819572,0.6252743292,1.3602266023,-0.1246103056,0.0655656595,0.0464504088,0.9889468012
1520616563204545799,0.0107941045,0.6234058353,1.3619844275,-0.1242037583,0.0651714443,0.0435166105,0.9891574262
1520616563212878799,0.0069368960,0.6215850052,1.3637179163,-0.1243025015,0.0651134905,0.0408712533,0.9892616753
1520616563221211799,0.0031796804,0.6196974481,1.3656249127,-0.1239816902,0.0658628629,0.0377521557,0.9893762674
1520616563229545799,-0.0002619245,0.6178351743,1.3675042646,-0.1243240756,0.0654954278,0.0348284925,0.9894649308
1520616563237878799,-0.0037599058,0.6158611060,1.3694892165,-0.1237018899,0.0660172502,0.0324307652,0.9895897183
1520616563246211799,-0.0069109712,0.6141575433,1.3714761618,-0.1246276009,0.0657308721,0.0291653988,0.9895942568
1520616563254544799,-0.0100343026,0.6123249320,1.3734251721,-0.1247246151,0.0664372765,0.0268766616,0.9895996684
1520616563262878799,-0.0128953343,0.6106010704,1.3753074360,-0.1248112630,0.0663095868,0.0250134383,0.9896461566
1520616563271211799,-0.0154903870,0.6090903700,1.3775595998,-0.1253018487,0.0660447939,0.0220405864,0.9896725441
1520616563279545799,-0.0180795201,0.6071320291,1.3795689227,-0.1250880738,0.0664780048,0.0209707803,0.9896938289
1520616563287878799,-0.0204381720,0.6052374374,1.3818605842,-0.1261316863,0.0668441899,0.0190504083,0.9895755322
1520616563296211799,-0.0223318207,0.6039298496,1.3844867009,-0.1267741589,0.0660740015,0.0159912843,0.9895993218
1520616563304544799,-0.0242073358,0.6022428006,1.3870266547,-0.1278840333,0.0665079484,0.0140766107,0.9894565255
1520616563312878799,-0.0260678880,0.6005346455,1.3894116590,-0.1286401969,0.0676961454,0.0135137611,0.9892857575
1520616563321211799,-0.0274411199,0.5990079612,1.3923682369,-0.1298330477,0.0674365799,0.0114975841,0.9891731360
1520616563329545799,-0.0286526550,0.5973972320,1.3951397425,-0.1310683010,0.0675596772,0.0108838971,0.9890087620
1520616563337878799,-0.0297886072,0.5958657904,1.3981590682,-0.1324170338,0.0682299001,0.0097824237,0.9887945763
1520616563346211799,-0.0306518269,0.5943287597,1.4012002814,-0.1343267490,0.0682560732,0.0093322295,0.9885394997
1520616563354545799,-0.0313537315,0.5929089059,1.4043819710,-0.1362829935,0.0685618061,0.0091777896,0.9882519884
1520616563362878799,-0.0318286858,0.5915529493,1.4077249980,-0.1382802763,0.0688943705,0.0084069725,0.9879582247
1520616563371211799,-0.0321512783,0.5902431719,1.4111085618,-0.1405559031,0.0693921580,0.0080197063,0.9876054125
1520616563379544799,-0.0323251202,0.5890020454,1.4146509291,-0.1430546208,0.0701204524,0.0079838470,0.9871953990
1520616563387878799,-0.0323203959,0.5878444583,1.4182987701,-0.1454274841,0.0710547274,0.0081008484,0.9867808515
1520616563396211799,-0.0320030676,0.5866751693,1.4220681875,-0.1474613767,0.0716161030,0.0084088152,0.9864357901
1520616563404545799,-0.0315616170,0.5855734780,1.4259680528,-0.1497983440,0.0725903186,0.0088209423,0.9860087691
1520616563412878799,-0.0311603446,0.5844202733,1.4298421421,-0.1522623300,0.0741072065,0.0099366413,0.9855077716
1520616563421211799,-0.0304486863,0.5831728639,1.4336643363,-0.1547030375,0.0754123423,0.0117529885,0.9850085360
1520616563429544799,-0.0292745949,0.5825364870,1.4381519982,-0.1571791970,0.0753504023,0.0111661399,0.9846280182
1520616563437878799,-0.0284450674,0.5814074043,1.4421192846,-0.1592568855,0.0771766532,0.0134571317,0.9841239323
1520616563446211799,-0.0269073734,0.5806977619,1.4465770309,-0.1615704290,0.0770278331,0.0140385789,0.9837502873
1520616563454545799,-0.0254738654,0.5797809658,1.4509553184,-0.1632644790,0.0783344230,0.0156350369,0.9833432634
1520616563462878799,-0.0234853053,0.5792944558,1.4556171054,-0.1655527926,0.0780054301,0.0154482371,0.9829897139
1520616563471211799,-0.0216253946,0.5782259175,1.4599832467,-0.1674385412,0.0790775006,0.0179056823,0.9825428593
1520616563479545799,-0.0192375301,0.5778450754,1.4648544279,-0.1696025941,0.0786074403,0.0177590154,0.9822120177
1520616563487878799,-0.0167784575,0.5769696160,1.4694631411,-0.1709803347,0.0790945547,0.0195762276,0.9818994591
1520616563496211799,-0.0141603798,0.5763118378,1.4742285924,-0.1728497958,0.0793461495,0.0204337452,0.9815343085
1520616563504544799,-0.0111491253,0.5759304494,1.4791121491,-0.1738260469,0.0793353060,0.0210650755,0.9813494165
1520616563512878799,-0.0081791206,0.5753015978,1.4839856173,-0.1753073695,0.0799688555,0.0219141092,0.9810158409
1520616563521211799,-0.0048443416,0.5747706931,1.4888987715,-0.1767809007,0.0801275410,0.0225805533,0.9807233091
1520616563529545799,-0.0012922395,0.5742540451,1.4938206147,-0.1782235890,0.0802384735,0.0226248757,0.9804520665
1520616563537878799,0.0024810120,0.5738296883,1.4987926774,-0.1793237609,0.0809052725,0.0229366503,0.9801893877
1520616563546211799,0.0064289528,0.5734773653,1.5038957263,-0.1802893761,0.0819415458,0.0223552513,0.9799395730
1520616563554544799,0.0105762421,0.5731289018,1.5088412596,-0.1810603485,0.0827554368,0.0224180010,0.9797275750
1520616563562878799,0.0149222730,0.5727020252,1.5137935529,-0.1819482402,0.0836307034,0.0218193321,0.9795022512
1520616563571211799,0.0194818007,0.5724434572,1.5187543996,-0.1826351471,0.0846017128,0.0208203443,0.9793127521
1520616563579545799,0.0242495169,0.5722621361,1.5238035597,-0.1832400435,0.0859115124,0.0195226015,0.9791124381
1520616563587878799,0.0292645357,0.5720655237,1.5286544585,-0.1835664770,0.0867167155,0.0184360273,0.9790013650
1520616563596211799,0.0344623212,0.5721298459,1.5334374957,-0.1836403916,0.0876926766,0.0168530901,0.9789290957
1520616563604545799,0.0397907124,0.5719761577,1.5383051255,-0.1841077310,0.0894870379,0.0149767261,0.9787094110
1520616563612878799,0.0452522315,0.5718528372,1.5429189411,-0.1850350637,0.0902943194,0.0133022111,0.9784845488
1520616563621211799,0.0511307559,0.5718948775,1.5474739208,-0.1847689498,0.0919409211,0.0111506363,0.9784083838
1520616563629544799,0.0570667310,0.5719758434,1.5518667744,-0.1846342674,0.0936510828,0.0093034037,0.9782909121
1520616563637878799,0.0631621178,0.5720310772,1.5560869919,-0.1849463334,0.0949549634,0.0072088686,0.9781239394
1520616563646211799,0.0694802393,0.5720923364,1.5601985570,-0.1851542065,0.0966052133,0.0052452664,0.9779354988
1520616563654545799,0.0760438342,0.5723518932,1.5642712706,-0.1852153121,0.0975195682,0.0020144209,0.9778451637
1520616563662878799,0.0825646954,0.5725336382,1.5678625501,-0.1847912232,0.0992032682,0.0005292796,0.9777579635
1520616563671211799,0.0895362376,0.5730417360,1.5714436514,-0.1839763348,0.0994844667,-0.0025624341,0.9778798408
1520616563679544799,0.0964391968,0.5731257059,1.5745828833,-0.1833442299,0.1008662376,-0.0038925433,0.9778526185
1520616563687878799,0.1036803753,0.5737041924,1.5776773655,-0.1828363956,0.1010445258,-0.0070046148,0.9779119549
1520616563696211799,0.1109189551,0.5738498018,1.5803578465,-0.1819673237,0.1021353220,-0.0084608100,0.9779492235
1520616563704545799,0.1184044969,0.5742709147,1.5827827876,-0.1813865310,0.1020841563,-0.0104361791,0.9780433720
1520616563712878799,0.1261722685,0.5748109572,1.5849801915,-0.1797437719,0.1025437542,-0.0125030866,0.9782743111
1520616563721211799,0.1342486415,0.5756061209,1.5870935702,-0.1785712495,0.1015465093,-0.0156043702,0.9785484755
1520616563729545799,0.1423818487,0.5761976453,1.5886014338,-0.1766688021,0.1016319346,-0.0169799681,0.9788619744
1520616563737878799,0.1506085989,0.5766894028,1.5899012213,-0.1755823968,0.1017910026,-0.0186279939,0.9790109354
1520616563746211799,0.1589666639,0.5773333608,1.5907958936,-0.1738030851,0.1014198915,-0.0198923132,0.9793420184
1520616563754544799,0.1673805739,0.5780239201,1.5915163105,-0.1721605759,0.1013220674,-0.0218012406,0.9796015928
1520616563762878799,0.1760293505,0.5787548445,1.5918356065,-0.1703647074,0.1008402294,-0.0230781663,0.9799359739
1520616563771211799,0.1846881153,0.5795181192,1.5919171064,-0.1689013989,0.1004031379,-0.0244581356,0.9802006565
1520616563779545799,0.1935092499,0.5800904608,1.5915639672,-0.1676160031,0.0995634376,-0.0253006747,0.9804855293
1520616563787878799,0.2023878137,0.5806848926,1.5909027691,-0.1665225133,0.0988608170,-0.0259526133,0.9807258808
1520616563796211799,0.2113119519,0.5814581845,1.5900894470,-0.1653002622,0.0983524177,-0.0272781967,0.9809477689
1520616563804544799,0.2203475740,0.5822726745,1.5888420565,-0.1639713718,0.0975396974,-0.0275938901,0.9812430758
1520616563812878799,0.2293214949,0.5828871920,1.5871856316,-0.1627720373,0.0973167677,-0.0276772926,0.9814625200
1520616563821211799,0.2384461404,0.5839720570,1.5856912528,-0.1612958002,0.0963115010,-0.0290070904,0.9817669522
1520616563829545799,0.2477777039,0.5848940575,1.5836373640,-0.1602305979,0.0952417747,-0.0291347896,0.9820419155
1520616563837878799,0.2568409593,0.5856654313,1.5811723066,-0.1588546371,0.0949467843,-0.0286925036,0.9823070053
1520616563846211799,0.2662276117,0.5867904697,1.5788503368,-0.1579232527,0.0932621633,-0.0298719626,0.9825833710
1520616563854545799,0.2756013201,0.5876207615,1.5762424881,-0.1566307948,0.0924254363,-0.0300194382,0.9828647751
1520616563862878799,0.2851113829,0.5884381778,1.5730650733,-0.1556523505,0.0905453733,-0.0291013794,0.9832227575
1520616563871211799,0.2944077016,0.5894730257,1.5699666509,-0.1539848493,0.0897702257,-0.0294308897,0.9835465396
1520616563879544799,0.3038600626,0.5904419535,1.5665799385,-0.1529029666,0.0881450750,-0.0291116125,0.9838717612
1520616563887878799,0.3133292149,0.5913969435,1.5628906382,-0.1515728157,0.0868666794,-0.0283745278,0.9842127553
1520616563896211799,0.3228536223,0.5923968568,1.5590617008,-0.1501889473,0.0855292449,-0.0277033961,0.9845610952
1520616563904545799,0.3323706510,0.5932195224,1.5550912483,-0.1493287079,0.0840912890,-0.0272317832,0.9848289304
1520616563912878799,0.3419177997,0.5941197497,1.5509023975,-0.1479722739,0.0829489565,-0.0262782132,0.9851563999
1520616563921211799,0.3516892472,0.5952160854,1.5466274473,-0.1462213035,0.0812107532,-0.0260846677,0.9855677217
1520616563929544799,0.3611367600,0.5958263075,1.5419443902,-0.1450274397,0.0804961902,-0.0242464240,0.9858496417
1520616563937878799,0.3710253176,0.5967372226,1.5373022322,-0.1428605424,0.0785609788,-0.0237624184,0.9863338104
1520616563946211799,0.3806441948,0.5974619922,1.5324504080,-0.1411550949,0.0773321168,-0.0225533518,0.9867047832
1520616563954545799,0.3903808683,0.5980852148,1.5274476395,-0.1389858623,0.0758427932,-0.0209752446,0.9871630260
1520616563962878799,0.4001720781,0.5988103251,1.5224263861,-0.1370388438,0.0739934868,-0.0202844511,0.9875899251
1520616563971211799,0.4099996583,0.5995254137,1.5172699109,-0.1344634151,0.0723416745,-0.0190573487,0.9880906282
1520616563979545799,0.4198493467,0.6002325560,1.5121578004,-0.1317470994,0.0708126469,-0.0181640085,0.9885840074
1520616563987878799,0.4297811044,0.6009119239,1.5066943496,-0.1289648114,0.0687581014,-0.0165602095,0.9891239358
1520616563996211799,0.4395828960,0.6015691695,1.5010505049,-0.1257885085,0.0675317322,-0.0144878159,0.9896498469
1520616564004544799,0.4497196363,0.6023001649,1.4956255615,-0.1227896161,0.0648754684,-0.0137775643,0.9902141498
1520616564012878799,0.4595374266,0.6026626375,1.4899050283,-0.1200148575,0.0639191082,-0.0117849960,0.9906421632
1520616564021211799,0.4697607979,0.6033595980,1.4843236219,-0.1168689475,0.0613695593,-0.0109019616,0.9911894741
1520616564029545799,0.4794576047,0.6035162581,1.4783988808,-0.1144825880,0.0603080210,-0.0085185690,0.9915564097
1520616564037878799,0.4897239599,0.6041027835,1.4727758659,-0.1112635919,0.0579457066,-0.0077345090,0.9920700003
1520616564046211799,0.4998180407,0.6046323642,1.4667445954,-0.1077993918,0.0558241453,-0.0058715282,0.9925867625
1520616564054544799,0.5097339967,0.6050391204,1.4607243120,-0.1051149717,0.0537852088,-0.0037826243,0.9929973242
1520616564062878799,0.5197685413,0.6054560471,1.4545528974,-0.1019978723,0.0517693178,-0.0018028570,0.9934350112
1520616564071211799,0.5299438661,0.6056378638,1.4485517530,-0.0991034524,0.0492086492,0.0001220564,0.9938596479
1520616564079545799,0.5400559392,0.6057861028,1.4425296668,-0.0962829267,0.0474768120,0.0018837486,0.9942192926
1520616564087878799,0.5498728465,0.6060049915,1.4362582251,-0.0936505422,0.0449627521,0.0037724921,0.9945821712
1520616564096211799,0.5601719505,0.6062330376,1.4302080306,-0.0897345213,0.0429375662,0.0053407072,0.9950254057
